homelat,homelon,homecontinent,country,n
26.778712,86.122347,South Asia,Nepal,1
26.779786,85.809927,South Asia,Nepal,0
26.779874,88.241309,South Asia,India,0
26.781022,88.241191,South Asia,India,0
26.782869,85.277592,South Asia,Nepal,3
26.787237,86.488824,South Asia,Nepal,0
26.788148,87.589009,South Asia,Nepal,0
26.788169,82.716409,South Asia,India,0
26.788518,95.434543,South Asia,India,2
26.790775,86.698893,South Asia,Nepal,0
26.792585,92.290939,South Asia,India,0
26.792888,92.290273,South Asia,India,0
26.795702,86.2971,South Asia,Nepal,3
26.795846,92.28714,South Asia,India,1
26.795856,86.296866,South Asia,Nepal,40
26.796126,64.356941,South Asia,Pakistan,0
26.798741,87.366882,South Asia,Nepal,0
26.798926,84.620829,South Asia,India,0
26.799257,84.620533,South Asia,India,8
26.799742,88.050084,South Asia,Nepal,0
26.8,82.2,South Asia,India,11
26.800085,86.350063,South Asia,Nepal,0
26.800133,92.967172,South Asia,India,0
26.801527,84.502967,South Asia,India,0
26.802177,85.54704,South Asia,India,3
26.804857,92.357856,South Asia,India,1
26.806765,93.376685,South Asia,India,0
26.807354,92.546435,South Asia,India,5
26.809932,88.009847,South Asia,Nepal,0
26.811301,87.268917,South Asia,Nepal,0
26.812512,92.693547,South Asia,India,1
26.813025,87.28149,South Asia,Nepal,0
26.813315,85.484153,South Asia,Nepal,0
26.814677,92.593671,South Asia,India,3
26.816667,87.283333,South Asia,Nepal,0
26.818575,92.681141,South Asia,India,1
26.819337,94.782104,South Asia,India,0
26.819489,92.771586,South Asia,India,0
26.819644,-107.069898,North America,Mexico,0
26.821159,95.293412,South Asia,India,0
26.821522,88.244927,South Asia,India,0
26.821592,92.681002,South Asia,India,0
26.823677,86.444011,South Asia,Nepal,1
26.826857,67.954107,South Asia,Pakistan,3
26.826944,86.082778,South Asia,Nepal,2
26.828378,86.24771,South Asia,Nepal,0
26.828525,84.560034,South Asia,India,6
26.828614,86.627769,South Asia,Nepal,0
26.830074,86.266069,South Asia,Nepal,0
26.830201,86.266646,South Asia,Nepal,0
26.832262,86.013557,South Asia,Nepal,10
26.832304,92.42647,South Asia,India,2
26.832602,86.347583,South Asia,Nepal,0
26.833611,92.223889,South Asia,India,70
26.835047,86.012157,South Asia,Nepal,2
26.835204,89.453231,South Asia,Bhutan,1
26.835266,86.269808,South Asia,Nepal,0
26.83565,92.865192,South Asia,India,1
26.840112,86.219904,South Asia,Nepal,1
26.841,68.119278,South Asia,Pakistan,0
26.841383,63.530114,South Asia,Pakistan,1
26.841428,86.214452,South Asia,Nepal,0
26.843429,95.380141,South Asia,India,2
26.843568,80.061886,South Asia,India,1
26.844439,80.355823,South Asia,India,0
26.845278,65.732222,South Asia,Pakistan,3
26.845976,87.461035,South Asia,Nepal,0
26.846295,68.125256,South Asia,Pakistan,2
26.846511,80.946683,South Asia,India,0
26.846675,92.255756,South Asia,India,0
26.846694,80.946166,South Asia,India,28
26.846708,80.946159,South Asia,India,0
26.846709,80.946159,South Asia,India,46
26.84945,87.249713,South Asia,Nepal,0
26.857571,85.291608,South Asia,Nepal,0
26.85884,95.322512,South Asia,India,1
26.859013,88.312141,South Asia,India,0
26.862179,88.315791,South Asia,India,0
26.862783,85.556331,South Asia,Nepal,0
26.863234,85.076116,South Asia,Nepal,1
26.863281,64.164734,South Asia,Pakistan,0
26.863281,66.812439,South Asia,Pakistan,0
26.864907,89.386442,South Asia,Bhutan,4
26.865465,88.287456,South Asia,India,0
26.865543,68.366719,South Asia,Pakistan,0
26.866423,88.310596,South Asia,India,0
26.866741,85.566593,South Asia,Nepal,9
26.866761,92.780471,South Asia,India,0
26.868715,92.780945,South Asia,India,0
26.870557,90.485401,South Asia,Bhutan,4
26.871335,86.041873,South Asia,Nepal,0
26.871479,87.934147,South Asia,Nepal,0
26.872532,88.287465,South Asia,India,0
26.874859,85.806245,South Asia,Nepal,0
26.87567,31.328282,Middle East & North Africa,Egypt,4
26.876192,85.80766,South Asia,Nepal,0
26.876623,85.809504,South Asia,Nepal,4
26.877542,85.2892,South Asia,Nepal,0
26.880354,95.316761,South Asia,India,1
26.882837,88.279816,South Asia,India,13
26.883112,85.181362,South Asia,Nepal,0
26.883231,85.300222,South Asia,Nepal,0
26.884145,92.113115,South Asia,India,6
26.884721,88.182852,South Asia,India,0
26.885559,88.187687,South Asia,India,0
26.885702,85.635779,South Asia,Nepal,0
26.886383,88.188058,South Asia,India,0
26.886545,85.495654,South Asia,Nepal,1
26.887014,68.280709,South Asia,Pakistan,0
26.890652,64.1912,South Asia,Pakistan,0
26.890856,88.187356,South Asia,India,0
26.891428,88.182831,South Asia,India,0
26.892607,88.278829,South Asia,India,0
26.892911,88.278832,South Asia,India,0
26.893126,87.436277,South Asia,Nepal,0
26.894353,86.62416,South Asia,Nepal,0
26.894509,88.182847,South Asia,India,0
26.894995,88.18261,South Asia,India,3
26.895767,88.585517,South Asia,India,0
26.896491,65.571876,South Asia,Pakistan,3
26.896845,88.186279,South Asia,India,0
26.897222,68.406667,South Asia,Pakistan,0
26.897933,88.474105,South Asia,India,0
26.898622,88.187205,South Asia,India,0
26.899778,85.883249,South Asia,Nepal,5
26.899792,86.701389,South Asia,Nepal,0
26.900321,87.474051,South Asia,Nepal,0
26.90077,86.701958,South Asia,Nepal,0
26.900798,93.676268,South Asia,India,4
26.904307,87.930997,South Asia,Nepal,1
26.904484,65.574707,South Asia,Pakistan,0
26.908611,31.432778,Middle East & North Africa,Egypt,4
26.909102,85.988017,South Asia,Nepal,0
26.909339,65.572019,South Asia,Pakistan,2
26.909716,86.511717,South Asia,Nepal,0
26.910397,87.927529,South Asia,Nepal,0
26.91126,65.570785,South Asia,Pakistan,1
26.912434,75.787271,South Asia,India,21
26.913712,65.458628,South Asia,Pakistan,2
26.916667,31.433333,Middle East & North Africa,Egypt,11
26.916768,85.516667,South Asia,Nepal,0
26.9174,61.00202,Middle East & North Africa,Iran,1
26.91749,85.432399,South Asia,Nepal,0
26.917741,85.30787,South Asia,Nepal,0
26.92013,85.809931,South Asia,Nepal,0
26.921022,80.951184,South Asia,India,0
26.921496,94.757245,South Asia,India,3
26.921654,94.756588,South Asia,India,6
26.922389,64.077083,South Asia,Pakistan,1
26.922389,85.586935,South Asia,Nepal,0
26.92475,63.390582,South Asia,Pakistan,4
26.924762,84.626189,South Asia,India,0
26.926951,94.74266,South Asia,India,1
26.92997,85.220003,South Asia,Nepal,0
26.930128,94.819457,South Asia,India,0
26.931094,85.204176,South Asia,Nepal,0
26.931808,88.450375,South Asia,India,0
26.933,94.7481,South Asia,India,0
26.933054,85.280007,South Asia,Nepal,1
26.934696,68.452285,South Asia,Pakistan,4
26.93474,77.306595,South Asia,India,3
26.937304,90.487992,South Asia,Bhutan,0
26.938782,68.427334,South Asia,Pakistan,0
26.94,87.2,South Asia,Nepal,0
26.940008,94.731633,South Asia,India,3
26.940018,85.270074,South Asia,Nepal,1
26.942395,64.045187,South Asia,Pakistan,2
26.943596,64.10234,South Asia,Pakistan,0
26.944147,65.490903,South Asia,Pakistan,4
26.947355,86.522902,South Asia,Nepal,0
26.948463,94.532214,South Asia,India,0
26.949053,68.447674,South Asia,Pakistan,0
26.949394,65.492241,South Asia,Pakistan,21
26.949448,68.199347,South Asia,Pakistan,6
26.95,87.26,South Asia,Nepal,0
26.950057,85.059899,South Asia,Nepal,1
26.950221,85.149875,South Asia,Nepal,0
26.950464,88.093091,South Asia,Nepal,0
26.95183,85.317684,South Asia,Nepal,0
26.954202,84.875034,South Asia,India,0
26.954287,94.566372,South Asia,India,0
26.954908,64.156721,South Asia,Pakistan,3
26.954911,64.09907,South Asia,Pakistan,0
26.95635,70.800476,South Asia,India,2
26.957026,64.85157,South Asia,Pakistan,3
26.95827,64.132245,South Asia,Pakistan,0
26.960787,88.273601,South Asia,India,0
26.96203,85.56121,South Asia,Nepal,1
26.962431,64.128039,South Asia,Pakistan,0
26.962693,95.448058,South Asia,India,0
26.962714,85.56121,South Asia,Nepal,0
26.963734,64.100192,South Asia,Pakistan,0
26.964309,85.555528,South Asia,Nepal,0
26.964558,31.379042,Middle East & North Africa,Egypt,5
26.965786,88.267218,South Asia,India,0
26.965897,94.644837,South Asia,India,0
26.966277,64.100613,South Asia,Pakistan,0
26.966449,67.687038,South Asia,Pakistan,0
26.966455,88.268667,South Asia,India,0
26.966488,85.556537,South Asia,Nepal,0
26.966589,64.099737,South Asia,Pakistan,1
26.966667,31.45,Middle East & North Africa,Egypt,3
26.966667,64.1,South Asia,Pakistan,2
26.96674,64.100298,South Asia,Pakistan,0
26.966747,64.100537,South Asia,Pakistan,0
26.966864,64.101102,South Asia,Pakistan,1
26.96729,64.104482,South Asia,Pakistan,0
26.967765,64.124029,South Asia,Pakistan,1
26.969507,88.049814,South Asia,Nepal,0
26.972136,64.114571,South Asia,Pakistan,25
26.972925,88.370066,South Asia,India,0
26.9745,64.090165,South Asia,Pakistan,0
26.975242,64.112336,South Asia,Pakistan,0
26.978964,85.530644,South Asia,Nepal,1
26.979257,66.119132,South Asia,Pakistan,0
26.979694,85.230125,South Asia,Nepal,1
26.979786,87.474891,South Asia,Nepal,0
26.979991,94.630001,South Asia,India,0
26.98,94.63,South Asia,India,0
26.980167,94.630267,South Asia,India,0
26.980229,94.630088,South Asia,India,4
26.980244,88.273549,South Asia,India,0
26.980408,87.345526,South Asia,Nepal,0
26.980452,66.120656,South Asia,Pakistan,1
26.980463,94.629914,South Asia,India,0
26.980484,94.631367,South Asia,India,0
26.980491,66.120706,South Asia,Pakistan,0
26.981111,31.270278,Middle East & North Africa,Egypt,4
26.981131,84.853067,South Asia,India,0
26.981667,64.101667,South Asia,Pakistan,0
26.981987,93.883316,South Asia,India,1
26.981987,93.883349,South Asia,India,4
26.98261,94.642452,South Asia,India,0
26.98276,87.34064,South Asia,Nepal,0
26.983602,94.636591,South Asia,India,0
26.983648,87.318597,South Asia,Nepal,6
26.98394,84.958433,South Asia,Nepal,1
26.985407,64.055084,South Asia,Pakistan,1
26.985877,85.891773,South Asia,Nepal,0
26.986397,14.411571,Middle East & North Africa,Libya,4
26.988518,73.27495,South Asia,India,0
26.990484,64.08931,South Asia,Pakistan,0
26.990659,95.483566,South Asia,India,2
26.992556,31.413811,Middle East & North Africa,Egypt,17
26.993076,84.862585,South Asia,Nepal,2
26.99427,95.54073,South Asia,India,0
26.995548,85.046728,South Asia,Nepal,0
26.997252,87.333169,South Asia,Nepal,0
26.997723,64.115746,South Asia,Pakistan,3
26.998043,88.167358,South Asia,India,0
26.998428,88.166193,South Asia,India,0
26.998839,88.169661,South Asia,India,0
26.998949,95.501386,South Asia,India,3
26.99992,85.466685,South Asia,Nepal,0
26.999945,64.12083,South Asia,Pakistan,0
26.999966,85.467506,South Asia,Nepal,0
26.999967,84.866809,South Asia,Nepal,0
27.0,84.866667,South Asia,Nepal,0
27.000522,84.866481,South Asia,Nepal,0
27.000544,49.670802,Middle East & North Africa,Saudi Arabia,0
27.000838,88.243684,South Asia,India,0
27.001617,94.224298,South Asia,India,1
27.002071,94.226231,South Asia,India,0
27.008521,88.167138,South Asia,India,0
27.013207,84.874577,South Asia,Nepal,0
27.014918,84.878928,South Asia,Nepal,0
27.02022,85.290086,South Asia,Nepal,0
27.021345,87.470224,South Asia,Nepal,12
27.022515,95.020846,South Asia,India,1
27.022867,14.441218,Middle East & North Africa,Libya,28
27.023803,74.217933,South Asia,India,10
27.024762,88.355703,South Asia,India,0
27.026738,95.022506,South Asia,India,0
27.027362,84.841748,South Asia,Nepal,0
27.027712,95.030176,South Asia,India,2
27.029246,95.021303,South Asia,India,0
27.029678,79.69511,South Asia,India,1
27.030026,68.487687,South Asia,Pakistan,0
27.030199,85.008018,South Asia,Nepal,0
27.032334,85.007753,South Asia,Nepal,0
27.032379,85.003066,South Asia,Nepal,0
27.032401,31.302688,Middle East & North Africa,Egypt,0
27.033394,85.000018,South Asia,Nepal,1
27.038727,14.426197,Middle East & North Africa,Libya,0
27.039935,95.075602,South Asia,India,0
27.040663,88.26152,South Asia,India,0
27.042081,64.910837,South Asia,Pakistan,0
27.042338,64.916542,South Asia,Pakistan,1
27.042434,87.109864,South Asia,Nepal,0
27.04279,84.906278,South Asia,Nepal,10
27.043445,85.869484,South Asia,Nepal,0
27.04477,84.867372,South Asia,Nepal,5
27.045349,31.319283,Middle East & North Africa,Egypt,3
27.046316,88.271156,South Asia,India,20
27.046649,88.261906,South Asia,India,0
27.046794,95.121058,South Asia,India,0
27.046937,85.319081,South Asia,Nepal,0
27.04869,85.313622,South Asia,Nepal,0
27.049968,76.926854,South Asia,India,14
27.05,88.266667,South Asia,India,0
27.050812,88.26282,South Asia,India,0
27.050953,88.262617,South Asia,India,0
27.052627,88.466708,South Asia,India,0
27.053166,84.771771,South Asia,Nepal,0
27.053555,64.815421,South Asia,Pakistan,1
27.056736,76.214425,South Asia,India,1
27.057252,88.427335,South Asia,India,0
27.057608,85.361422,South Asia,Nepal,6
27.057645,95.263268,South Asia,India,0
27.05804,88.264273,South Asia,India,0
27.05824,95.177106,South Asia,India,0
27.058452,27.969925,Middle East & North Africa,Egypt,25
27.059822,27.972298,Middle East & North Africa,Egypt,6
27.059986,84.920036,South Asia,Nepal,0
27.062862,88.469415,South Asia,India,0
27.063098,88.469393,South Asia,India,0
27.063135,31.359662,Middle East & North Africa,Egypt,1
27.064266,31.344778,Middle East & North Africa,Egypt,2
27.066218,88.424636,South Asia,India,0
27.066951,95.036459,South Asia,India,0
27.067325,88.46688,South Asia,India,1
27.067778,68.614167,South Asia,Pakistan,2
27.067928,88.467833,South Asia,India,0
27.067992,88.47127,South Asia,India,2
27.068953,88.192205,South Asia,India,0
27.069611,77.966303,South Asia,India,0
27.069693,65.55468,South Asia,Pakistan,1
27.070337,88.192233,South Asia,India,0
27.071369,88.475206,South Asia,India,0
27.073214,88.192265,South Asia,India,0
27.074425,88.192126,South Asia,India,0
27.075586,88.460174,South Asia,India,0
27.083269,84.466466,South Asia,India,0
27.086765,93.60872,South Asia,India,0
27.087905,68.495659,South Asia,Pakistan,0
27.088333,81.2025,South Asia,India,1
27.089918,88.377346,South Asia,India,0
27.089928,84.800029,South Asia,Nepal,1
27.090406,67.734592,South Asia,Pakistan,0
27.091373,95.023955,South Asia,India,0
27.092023,84.465174,South Asia,India,3
27.096017,84.951813,South Asia,Nepal,0
27.096018,93.625625,South Asia,India,0
27.096917,87.656275,South Asia,Nepal,0
27.099629,68.420986,South Asia,Pakistan,0
27.099963,85.481648,South Asia,Nepal,0
27.1,31.283333,Middle East & North Africa,Egypt,0
27.1,85.5,South Asia,Nepal,0
27.103876,88.123383,South Asia,India,0
27.106337,84.475014,South Asia,India,0
27.108841,94.849721,South Asia,India,2
27.109899,85.040117,South Asia,Nepal,1
27.117008,85.741687,South Asia,Nepal,2
27.117016,85.741699,South Asia,Nepal,0
27.117166,88.583706,South Asia,India,0
27.123672,65.572334,South Asia,Pakistan,2
27.126875,94.740042,South Asia,India,0
27.128868,61.67565,Middle East & North Africa,Iran,2
27.13,84.07,South Asia,India,0
27.131638,88.505865,South Asia,India,0
27.133033,81.964568,South Asia,India,0
27.133333,63.433333,South Asia,Pakistan,0
27.133349,85.36741,South Asia,Nepal,0
27.134057,85.065015,South Asia,Nepal,2
27.134058,85.065016,South Asia,Nepal,0
27.134059,85.065017,South Asia,Nepal,1
27.134061,85.065019,South Asia,Nepal,1
27.134065,85.065023,South Asia,Nepal,0
27.134066,85.065024,South Asia,Nepal,1
27.134111,85.064907,South Asia,Nepal,3
27.1348,84.970376,South Asia,Nepal,1
27.138072,84.461894,South Asia,India,0
27.138611,31.175278,Middle East & North Africa,Egypt,1
27.144081,84.228538,South Asia,India,0
27.144653,87.763458,South Asia,Nepal,0
27.150813,87.408046,South Asia,Nepal,0
27.153611,-13.203333,Middle East & North Africa,Western Sahara,0
27.153927,85.335152,South Asia,Nepal,0
27.15431,84.354205,South Asia,India,0
27.15597,77.986732,South Asia,India,0
27.159083,77.990667,South Asia,India,0
27.159093,85.913744,South Asia,Nepal,5
27.1602,85.350035,South Asia,Nepal,5
27.162138,84.864772,South Asia,Nepal,0
27.163717,85.06078,South Asia,Nepal,1
27.164389,85.351996,South Asia,Nepal,0
27.165019,84.323812,South Asia,India,0
27.16531,87.141359,South Asia,Nepal,0
27.166667,66.333333,South Asia,Pakistan,1
27.167175,85.336354,South Asia,Nepal,0
27.171811,87.046981,South Asia,Nepal,0
27.173588,84.856793,South Asia,Nepal,0
27.175294,67.815249,South Asia,Pakistan,0
27.17667,78.008074,South Asia,India,4
27.176899,68.293532,South Asia,Pakistan,1
27.178162,94.916653,South Asia,India,5
27.178284,84.72235,South Asia,Nepal,0
27.181122,31.179426,Middle East & North Africa,Egypt,86
27.182106,95.110638,South Asia,India,2
27.182778,31.182778,Middle East & North Africa,Egypt,2
27.183333,-0.15,Middle East & North Africa,Algeria,1
27.183584,95.346856,South Asia,India,0
27.183696,94.912236,South Asia,India,1
27.183883,56.271845,Middle East & North Africa,Iran,1
27.184027,95.346848,South Asia,India,0
27.184281,68.636502,South Asia,Pakistan,1
27.186702,56.281669,Middle East & North Africa,Iran,4
27.189105,87.022444,South Asia,Nepal,0
27.193881,95.472059,South Asia,India,0
27.194511,95.469531,South Asia,India,0
27.197586,94.151157,South Asia,India,1
27.198095,87.50365,South Asia,Nepal,0
27.198889,60.684349,Middle East & North Africa,Iran,3
27.19999,-80.255359,North America,United States,0
27.201389,31.106111,Middle East & North Africa,Egypt,7
27.2025,60.684722,Middle East & North Africa,Iran,1
27.20364,87.815672,South Asia,Nepal,4
27.205332,33.803768,Middle East & North Africa,Egypt,9
27.205833,79.366389,South Asia,India,2
27.206095,87.010365,South Asia,Nepal,0
27.206273,94.15188,South Asia,India,0
27.207501,31.166733,Middle East & North Africa,Egypt,0
27.209794,87.780023,South Asia,Nepal,0
27.211735,68.420065,South Asia,Pakistan,0
27.218639,14.61845,Middle East & North Africa,Libya,2
27.219085,86.796213,South Asia,Nepal,8
27.220556,77.950509,South Asia,India,10
27.222079,87.809162,South Asia,Nepal,0
27.227501,86.821086,South Asia,Nepal,0
27.227503,86.822034,South Asia,Nepal,0
27.228333,65.706667,South Asia,Pakistan,1
27.231718,86.822034,South Asia,Nepal,7
27.23615,86.383331,South Asia,Nepal,0
27.237575,85.152416,South Asia,Nepal,0
27.241151,94.10604,South Asia,India,1
27.241673,94.105576,South Asia,India,0
